,adm1_psgc,adm2_psgc,region,province,date,month_name,month_num,cases,deaths
1424,300000000,307100000,Region III (Central Luzon),Zambales,21/6/2020,June,6,1,0
1425,300000000,307100000,Region III (Central Luzon),Zambales,28/6/2020,June,6,0,0
1426,300000000,307100000,Region III (Central Luzon),Zambales,5/7/2020,July,7,0,0
1427,300000000,307100000,Region III (Central Luzon),Zambales,12/7/2020,July,7,0,0
1428,300000000,307100000,Region III (Central Luzon),Zambales,19/7/2020,July,7,1,0
1429,300000000,307100000,Region III (Central Luzon),Zambales,26/7/2020,July,7,1,0
1430,300000000,307100000,Region III (Central Luzon),Zambales,2/8/2020,August,8,1,0
1431,300000000,307100000,Region III (Central Luzon),Zambales,9/8/2020,August,8,2,0
1432,300000000,307100000,Region III (Central Luzon),Zambales,16/8/2020,August,8,2,0
1433,300000000,307100000,Region III (Central Luzon),Zambales,23/8/2020,August,8,0,0
1434,300000000,307100000,Region III (Central Luzon),Zambales,30/8/2020,August,8,3,0
1435,300000000,307100000,Region III (Central Luzon),Zambales,6/9/2020,September,9,0,0
1436,300000000,307100000,Region III (Central Luzon),Zambales,13/9/2020,September,9,0,0
1437,300000000,307100000,Region III (Central Luzon),Zambales,20/9/2020,September,9,2,0
1438,300000000,307100000,Region III (Central Luzon),Zambales,27/9/2020,September,9,2,0
1439,300000000,307100000,Region III (Central Luzon),Zambales,4/10/2020,October,10,4,0
1440,300000000,307100000,Region III (Central Luzon),Zambales,11/10/2020,October,10,1,0
1441,300000000,307100000,Region III (Central Luzon),Zambales,18/10/2020,October,10,0,0
1442,300000000,307100000,Region III (Central Luzon),Zambales,25/10/2020,October,10,2,0
1443,300000000,307100000,Region III (Central Luzon),Zambales,1/11/2020,November,11,1,0
1444,300000000,307100000,Region III (Central Luzon),Zambales,8/11/2020,November,11,6,0
1445,300000000,307100000,Region III (Central Luzon),Zambales,15/11/2020,November,11,2,0
1446,300000000,307100000,Region III (Central Luzon),Zambales,22/11/2020,November,11,2,0
1447,300000000,307100000,Region III (Central Luzon),Zambales,29/11/2020,November,11,3,0
1448,300000000,307100000,Region III (Central Luzon),Zambales,6/12/2020,December,12,2,0
1449,300000000,307100000,Region III (Central Luzon),Zambales,13/12/2020,December,12,4,0
1450,300000000,307100000,Region III (Central Luzon),Zambales,20/12/2020,December,12,0,0
1451,300000000,307100000,Region III (Central Luzon),Zambales,27/12/2020,December,12,1,0
1452,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,12/1/2020,January,1,19,0
1453,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,19/1/2020,January,1,60,0
1454,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,26/1/2020,January,1,51,0
1455,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,2/2/2020,February,2,50,0
1456,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,9/2/2020,February,2,76,0
1457,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,16/2/2020,February,2,66,0
1458,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,23/2/2020,February,2,62,0
1459,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,1/3/2020,March,3,58,0
1460,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,8/3/2020,March,3,50,0
1461,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,15/3/2020,March,3,62,0
1462,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,22/3/2020,March,3,45,2
1463,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,29/3/2020,March,3,23,0
1464,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,5/4/2020,April,4,8,0
1465,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,12/4/2020,April,4,5,0
1466,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,19/4/2020,April,4,3,0
1467,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,26/4/2020,April,4,1,0
1468,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,3/5/2020,May,5,2,0
1469,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,10/5/2020,May,5,3,0
1470,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,17/5/2020,May,5,8,0
1471,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,24/5/2020,May,5,6,0
1472,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,31/5/2020,May,5,7,0
1473,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,7/6/2020,June,6,6,0
1474,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,14/6/2020,June,6,2,0
1475,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,21/6/2020,June,6,5,0
1476,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,28/6/2020,June,6,15,0
1477,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,5/7/2020,July,7,10,0
1478,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,12/7/2020,July,7,19,0
1479,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,19/7/2020,July,7,34,0
1480,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,26/7/2020,July,7,33,0
1481,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,2/8/2020,August,8,39,1
1482,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,9/8/2020,August,8,30,0
1483,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,16/8/2020,August,8,22,0
1484,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,23/8/2020,August,8,27,0
1485,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,30/8/2020,August,8,23,0
1486,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,6/9/2020,September,9,7,0
1487,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,13/9/2020,September,9,6,0
1488,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,20/9/2020,September,9,12,0
1489,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,27/9/2020,September,9,8,0
1490,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,4/10/2020,October,10,2,0
1491,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,11/10/2020,October,10,8,0
1492,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,18/10/2020,October,10,8,0
1493,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,25/10/2020,October,10,9,0
1494,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,1/11/2020,November,11,8,0
1495,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,8/11/2020,November,11,4,0
1496,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,15/11/2020,November,11,4,0
1497,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,22/11/2020,November,11,14,0
1498,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,29/11/2020,November,11,19,0
1499,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,6/12/2020,December,12,17,0
1500,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,13/12/2020,December,12,7,0
1501,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,20/12/2020,December,12,11,0
1502,1700000000,1705200000,MIMAROPA Region,Oriental Mindoro,27/12/2020,December,12,9,0
1503,1700000000,1705300000,MIMAROPA Region,Palawan,12/1/2020,January,1,2,0
1504,1700000000,1705300000,MIMAROPA Region,Palawan,19/1/2020,January,1,33,0
1505,1700000000,1705300000,MIMAROPA Region,Palawan,26/1/2020,January,1,14,0
1506,1700000000,1705300000,MIMAROPA Region,Palawan,2/2/2020,February,2,18,0
1507,1700000000,1705300000,MIMAROPA Region,Palawan,9/2/2020,February,2,22,1
1508,1700000000,1705300000,MIMAROPA Region,Palawan,16/2/2020,February,2,39,0
1509,1700000000,1705300000,MIMAROPA Region,Palawan,23/2/2020,February,2,25,0
1510,1700000000,1705300000,MIMAROPA Region,Palawan,1/3/2020,March,3,25,0
1511,1700000000,1705300000,MIMAROPA Region,Palawan,8/3/2020,March,3,25,0
1512,1700000000,1705300000,MIMAROPA Region,Palawan,15/3/2020,March,3,15,0
1513,1700000000,1705300000,MIMAROPA Region,Palawan,22/3/2020,March,3,14,0
1514,1700000000,1705300000,MIMAROPA Region,Palawan,29/3/2020,March,3,9,0
1515,1700000000,1705300000,MIMAROPA Region,Palawan,5/4/2020,April,4,7,0
1516,1700000000,1705300000,MIMAROPA Region,Palawan,12/4/2020,April,4,9,0
1517,1700000000,1705300000,MIMAROPA Region,Palawan,19/4/2020,April,4,6,0
1518,1700000000,1705300000,MIMAROPA Region,Palawan,26/4/2020,April,4,5,0
1519,1700000000,1705300000,MIMAROPA Region,Palawan,3/5/2020,May,5,8,0
1520,1700000000,1705300000,MIMAROPA Region,Palawan,10/5/2020,May,5,7,0
1521,1700000000,1705300000,MIMAROPA Region,Palawan,17/5/2020,May,5,18,0
1522,1700000000,1705300000,MIMAROPA Region,Palawan,24/5/2020,May,5,23,0
1523,1700000000,1705300000,MIMAROPA Region,Palawan,31/5/2020,May,5,14,0
1524,1700000000,1705300000,MIMAROPA Region,Palawan,7/6/2020,June,6,29,0
1525,1700000000,1705300000,MIMAROPA Region,Palawan,14/6/2020,June,6,29,0
1526,1700000000,1705300000,MIMAROPA Region,Palawan,21/6/2020,June,6,38,0
1527,1700000000,1705300000,MIMAROPA Region,Palawan,28/6/2020,June,6,57,0
1528,1700000000,1705300000,MIMAROPA Region,Palawan,5/7/2020,July,7,58,0
1529,1700000000,1705300000,MIMAROPA Region,Palawan,12/7/2020,July,7,59,0
1530,1700000000,1705300000,MIMAROPA Region,Palawan,19/7/2020,July,7,88,0
1531,1700000000,1705300000,MIMAROPA Region,Palawan,26/7/2020,July,7,105,0
1532,1700000000,1705300000,MIMAROPA Region,Palawan,2/8/2020,August,8,164,0
1533,1700000000,1705300000,MIMAROPA Region,Palawan,9/8/2020,August,8,133,0
1534,1700000000,1705300000,MIMAROPA Region,Palawan,16/8/2020,August,8,134,0
1535,1700000000,1705300000,MIMAROPA Region,Palawan,23/8/2020,August,8,121,0
1536,1700000000,1705300000,MIMAROPA Region,Palawan,30/8/2020,August,8,37,0
1537,1700000000,1705300000,MIMAROPA Region,Palawan,6/9/2020,September,9,71,0
1538,1700000000,1705300000,MIMAROPA Region,Palawan,13/9/2020,September,9,95,0
1539,1700000000,1705300000,MIMAROPA Region,Palawan,20/9/2020,September,9,73,0
1540,1700000000,1705300000,MIMAROPA Region,Palawan,27/9/2020,September,9,75,0
1541,1700000000,1705300000,MIMAROPA Region,Palawan,4/10/2020,October,10,64,1
1542,1700000000,1705300000,MIMAROPA Region,Palawan,11/10/2020,October,10,67,0
1543,1700000000,1705300000,MIMAROPA Region,Palawan,18/10/2020,October,10,65,0
1544,1700000000,1705300000,MIMAROPA Region,Palawan,25/10/2020,October,10,45,0
1545,1700000000,1705300000,MIMAROPA Region,Palawan,1/11/2020,November,11,45,1
1546,1700000000,1705300000,MIMAROPA Region,Palawan,8/11/2020,November,11,29,10
1547,1700000000,1705300000,MIMAROPA Region,Palawan,15/11/2020,November,11,34,1
1548,1700000000,1705300000,MIMAROPA Region,Palawan,22/11/2020,November,11,21,0
1549,1700000000,1705300000,MIMAROPA Region,Palawan,29/11/2020,November,11,34,0
1550,1700000000,1705300000,MIMAROPA Region,Palawan,6/12/2020,December,12,29,0
1551,1700000000,1705300000,MIMAROPA Region,Palawan,13/12/2020,December,12,16,0
1552,1700000000,1705300000,MIMAROPA Region,Palawan,20/12/2020,December,12,9,0
1553,1700000000,1705300000,MIMAROPA Region,Palawan,27/12/2020,December,12,4,0
1554,300000000,305400000,Region III (Central Luzon),Pampanga,12/1/2020,January,1,120,0
1555,300000000,305400000,Region III (Central Luzon),Pampanga,19/1/2020,January,1,262,0
1556,300000000,305400000,Region III (Central Luzon),Pampanga,26/1/2020,January,1,196,0
1557,300000000,305400000,Region III (Central Luzon),Pampanga,2/2/2020,February,2,246,2
1558,300000000,305400000,Region III (Central Luzon),Pampanga,9/2/2020,February,2,257,1
1559,300000000,305400000,Region III (Central Luzon),Pampanga,16/2/2020,February,2,155,2
1560,300000000,305400000,Region III (Central Luzon),Pampanga,23/2/2020,February,2,139,1
1561,300000000,305400000,Region III (Central Luzon),Pampanga,1/3/2020,March,3,97,2
1562,300000000,305400000,Region III (Central Luzon),Pampanga,8/3/2020,March,3,71,0
1563,300000000,305400000,Region III (Central Luzon),Pampanga,15/3/2020,March,3,76,0
1564,300000000,305400000,Region III (Central Luzon),Pampanga,22/3/2020,March,3,69,1
1565,300000000,305400000,Region III (Central Luzon),Pampanga,29/3/2020,March,3,37,0
1566,300000000,305400000,Region III (Central Luzon),Pampanga,5/4/2020,April,4,38,0
1567,300000000,305400000,Region III (Central Luzon),Pampanga,12/4/2020,April,4,13,0
1568,300000000,305400000,Region III (Central Luzon),Pampanga,19/4/2020,April,4,19,0
1569,300000000,305400000,Region III (Central Luzon),Pampanga,26/4/2020,April,4,14,0
1570,300000000,305400000,Region III (Central Luzon),Pampanga,3/5/2020,May,5,12,0
1571,300000000,305400000,Region III (Central Luzon),Pampanga,10/5/2020,May,5,5,0
1572,300000000,305400000,Region III (Central Luzon),Pampanga,17/5/2020,May,5,11,0
1573,300000000,305400000,Region III (Central Luzon),Pampanga,24/5/2020,May,5,9,0
1574,300000000,305400000,Region III (Central Luzon),Pampanga,31/5/2020,May,5,12,0
1575,300000000,305400000,Region III (Central Luzon),Pampanga,7/6/2020,June,6,8,0
1576,300000000,305400000,Region III (Central Luzon),Pampanga,14/6/2020,June,6,10,0
1577,300000000,305400000,Region III (Central Luzon),Pampanga,21/6/2020,June,6,4,0
1578,300000000,305400000,Region III (Central Luzon),Pampanga,28/6/2020,June,6,6,0
1579,300000000,305400000,Region III (Central Luzon),Pampanga,5/7/2020,July,7,25,1
1580,300000000,305400000,Region III (Central Luzon),Pampanga,12/7/2020,July,7,5,0
1581,300000000,305400000,Region III (Central Luzon),Pampanga,19/7/2020,July,7,17,1
1582,300000000,305400000,Region III (Central Luzon),Pampanga,26/7/2020,July,7,17,1
1583,300000000,305400000,Region III (Central Luzon),Pampanga,2/8/2020,August,8,15,0
1584,300000000,305400000,Region III (Central Luzon),Pampanga,9/8/2020,August,8,28,1
1585,300000000,305400000,Region III (Central Luzon),Pampanga,16/8/2020,August,8,22,0
1586,300000000,305400000,Region III (Central Luzon),Pampanga,23/8/2020,August,8,17,0
1587,300000000,305400000,Region III (Central Luzon),Pampanga,30/8/2020,August,8,37,0
1588,300000000,305400000,Region III (Central Luzon),Pampanga,6/9/2020,September,9,25,0
1589,300000000,305400000,Region III (Central Luzon),Pampanga,13/9/2020,September,9,37,0
1590,300000000,305400000,Region III (Central Luzon),Pampanga,20/9/2020,September,9,63,1
1591,300000000,305400000,Region III (Central Luzon),Pampanga,27/9/2020,September,9,61,0
1592,300000000,305400000,Region III (Central Luzon),Pampanga,4/10/2020,October,10,65,0
1593,300000000,305400000,Region III (Central Luzon),Pampanga,11/10/2020,October,10,58,0
1594,300000000,305400000,Region III (Central Luzon),Pampanga,18/10/2020,October,10,67,0
1595,300000000,305400000,Region III (Central Luzon),Pampanga,25/10/2020,October,10,61,1
1596,300000000,305400000,Region III (Central Luzon),Pampanga,1/11/2020,November,11,61,0
1597,300000000,305400000,Region III (Central Luzon),Pampanga,8/11/2020,November,11,87,0
1598,300000000,305400000,Region III (Central Luzon),Pampanga,15/11/2020,November,11,82,0
1599,300000000,305400000,Region III (Central Luzon),Pampanga,22/11/2020,November,11,89,1
1600,300000000,305400000,Region III (Central Luzon),Pampanga,29/11/2020,November,11,155,0
1601,300000000,305400000,Region III (Central Luzon),Pampanga,6/12/2020,December,12,224,1
1602,300000000,305400000,Region III (Central Luzon),Pampanga,13/12/2020,December,12,189,0
1603,300000000,305400000,Region III (Central Luzon),Pampanga,20/12/2020,December,12,219,2
1604,300000000,305400000,Region III (Central Luzon),Pampanga,27/12/2020,December,12,179,2
1605,100000000,105500000,Region I (Ilocos Region),Pangasinan,12/1/2020,January,1,89,1
1606,100000000,105500000,Region I (Ilocos Region),Pangasinan,19/1/2020,January,1,99,0
1607,100000000,105500000,Region I (Ilocos Region),Pangasinan,26/1/2020,January,1,73,0
1608,100000000,105500000,Region I (Ilocos Region),Pangasinan,2/2/2020,February,2,86,0
1609,100000000,105500000,Region I (Ilocos Region),Pangasinan,9/2/2020,February,2,66,1
1610,100000000,105500000,Region I (Ilocos Region),Pangasinan,16/2/2020,February,2,63,0
1611,100000000,105500000,Region I (Ilocos Region),Pangasinan,23/2/2020,February,2,87,0
1612,100000000,105500000,Region I (Ilocos Region),Pangasinan,1/3/2020,March,3,89,4
1613,100000000,105500000,Region I (Ilocos Region),Pangasinan,8/3/2020,March,3,63,0
1614,100000000,105500000,Region I (Ilocos Region),Pangasinan,15/3/2020,March,3,41,0
1615,100000000,105500000,Region I (Ilocos Region),Pangasinan,22/3/2020,March,3,43,1
1616,100000000,105500000,Region I (Ilocos Region),Pangasinan,29/3/2020,March,3,23,0
1617,100000000,105500000,Region I (Ilocos Region),Pangasinan,5/4/2020,April,4,8,0
1618,100000000,105500000,Region I (Ilocos Region),Pangasinan,12/4/2020,April,4,3,0
1619,100000000,105500000,Region I (Ilocos Region),Pangasinan,19/4/2020,April,4,8,0
1620,100000000,105500000,Region I (Ilocos Region),Pangasinan,26/4/2020,April,4,6,2
1621,100000000,105500000,Region I (Ilocos Region),Pangasinan,3/5/2020,May,5,6,0
1622,100000000,105500000,Region I (Ilocos Region),Pangasinan,10/5/2020,May,5,14,0
1623,100000000,105500000,Region I (Ilocos Region),Pangasinan,17/5/2020,May,5,14,0
1624,100000000,105500000,Region I (Ilocos Region),Pangasinan,24/5/2020,May,5,13,0
1625,100000000,105500000,Region I (Ilocos Region),Pangasinan,31/5/2020,May,5,14,0
1626,100000000,105500000,Region I (Ilocos Region),Pangasinan,7/6/2020,June,6,10,0
1627,100000000,105500000,Region I (Ilocos Region),Pangasinan,14/6/2020,June,6,23,0
1628,100000000,105500000,Region I (Ilocos Region),Pangasinan,21/6/2020,June,6,44,0
1629,100000000,105500000,Region I (Ilocos Region),Pangasinan,28/6/2020,June,6,63,1
1630,100000000,105500000,Region I (Ilocos Region),Pangasinan,5/7/2020,July,7,70,0
1631,100000000,105500000,Region I (Ilocos Region),Pangasinan,12/7/2020,July,7,67,1
1632,100000000,105500000,Region I (Ilocos Region),Pangasinan,19/7/2020,July,7,92,1
1633,100000000,105500000,Region I (Ilocos Region),Pangasinan,26/7/2020,July,7,112,0
1634,100000000,105500000,Region I (Ilocos Region),Pangasinan,2/8/2020,August,8,118,0
1635,100000000,105500000,Region I (Ilocos Region),Pangasinan,9/8/2020,August,8,127,0
1636,100000000,105500000,Region I (Ilocos Region),Pangasinan,16/8/2020,August,8,149,0
1637,100000000,105500000,Region I (Ilocos Region),Pangasinan,23/8/2020,August,8,137,0
1638,100000000,105500000,Region I (Ilocos Region),Pangasinan,30/8/2020,August,8,156,0
1639,100000000,105500000,Region I (Ilocos Region),Pangasinan,6/9/2020,September,9,183,1
1640,100000000,105500000,Region I (Ilocos Region),Pangasinan,13/9/2020,September,9,170,0
1641,100000000,105500000,Region I (Ilocos Region),Pangasinan,20/9/2020,September,9,212,0
1642,100000000,105500000,Region I (Ilocos Region),Pangasinan,27/9/2020,September,9,170,0
1643,100000000,105500000,Region I (Ilocos Region),Pangasinan,4/10/2020,October,10,118,1
1644,100000000,105500000,Region I (Ilocos Region),Pangasinan,11/10/2020,October,10,90,0
1645,100000000,105500000,Region I (Ilocos Region),Pangasinan,18/10/2020,October,10,158,0
1646,100000000,105500000,Region I (Ilocos Region),Pangasinan,25/10/2020,October,10,138,0
1647,100000000,105500000,Region I (Ilocos Region),Pangasinan,1/11/2020,November,11,157,0
1648,100000000,105500000,Region I (Ilocos Region),Pangasinan,8/11/2020,November,11,154,0
1649,100000000,105500000,Region I (Ilocos Region),Pangasinan,15/11/2020,November,11,178,0
1650,100000000,105500000,Region I (Ilocos Region),Pangasinan,22/11/2020,November,11,175,0
1651,100000000,105500000,Region I (Ilocos Region),Pangasinan,29/11/2020,November,11,177,0
1652,100000000,105500000,Region I (Ilocos Region),Pangasinan,6/12/2020,December,12,221,1
1653,100000000,105500000,Region I (Ilocos Region),Pangasinan,13/12/2020,December,12,201,0
1654,100000000,105500000,Region I (Ilocos Region),Pangasinan,20/12/2020,December,12,179,0
1655,100000000,105500000,Region I (Ilocos Region),Pangasinan,27/12/2020,December,12,172,0
1656,1700000000,1705300000,MIMAROPA Region,Palawan,6/9/2020,September,9,84,0
1657,1700000000,1705300000,MIMAROPA Region,Palawan,13/9/2020,September,9,75,1
1658,1700000000,1705300000,MIMAROPA Region,Palawan,20/9/2020,September,9,80,0
1659,1700000000,1705300000,MIMAROPA Region,Palawan,27/9/2020,September,9,78,0
1660,1700000000,1705300000,MIMAROPA Region,Palawan,4/10/2020,October,10,36,0
1661,1700000000,1705300000,MIMAROPA Region,Palawan,11/10/2020,October,10,43,0
1662,1700000000,1705300000,MIMAROPA Region,Palawan,18/10/2020,October,10,45,0
1663,1700000000,1705300000,MIMAROPA Region,Palawan,25/10/2020,October,10,28,0
1664,1700000000,1705300000,MIMAROPA Region,Palawan,1/11/2020,November,11,39,0
1665,1700000000,1705300000,MIMAROPA Region,Palawan,8/11/2020,November,11,28,0
1666,1700000000,1705300000,MIMAROPA Region,Palawan,15/11/2020,November,11,24,0
1667,1700000000,1705300000,MIMAROPA Region,Palawan,22/11/2020,November,11,28,0
1668,1700000000,1705300000,MIMAROPA Region,Palawan,29/11/2020,November,11,33,0
1669,1700000000,1705300000,MIMAROPA Region,Palawan,6/12/2020,December,12,17,0
1670,1700000000,1705300000,MIMAROPA Region,Palawan,13/12/2020,December,12,22,0
1671,1700000000,1705300000,MIMAROPA Region,Palawan,20/12/2020,December,12,19,0
1672,1700000000,1705300000,MIMAROPA Region,Palawan,27/12/2020,December,12,20,0
1673,1700000000,1705300000,MIMAROPA Region,Palawan,12/1/2020,January,1,1,0
1674,1700000000,1705300000,MIMAROPA Region,Palawan,19/1/2020,January,1,12,0
1675,1700000000,1705300000,MIMAROPA Region,Palawan,26/1/2020,January,1,9,0
1676,1700000000,1705300000,MIMAROPA Region,Palawan,2/2/2020,February,2,11,0
1677,1700000000,1705300000,MIMAROPA Region,Palawan,9/2/2020,February,2,8,0
1678,1700000000,1705300000,MIMAROPA Region,Palawan,16/2/2020,February,2,9,0
1679,1700000000,1705300000,MIMAROPA Region,Palawan,23/2/2020,February,2,3,0
1680,1700000000,1705300000,MIMAROPA Region,Palawan,1/3/2020,March,3,6,0
1681,1700000000,1705300000,MIMAROPA Region,Palawan,8/3/2020,March,3,3,0
1682,1700000000,1705300000,MIMAROPA Region,Palawan,15/3/2020,March,3,4,0
1683,1700000000,1705300000,MIMAROPA Region,Palawan,22/3/2020,March,3,3,0
1684,1700000000,1705300000,MIMAROPA Region,Palawan,29/3/2020,March,3,4,0
1685,1700000000,1705300000,MIMAROPA Region,Palawan,5/4/2020,April,4,1,0
1686,1700000000,1705300000,MIMAROPA Region,Palawan,12/4/2020,April,4,1,0
1687,1700000000,1705300000,MIMAROPA Region,Palawan,19/4/2020,April,4,1,0
1688,1700000000,1705300000,MIMAROPA Region,Palawan,26/4/2020,April,4,1,0
1689,1700000000,1705300000,MIMAROPA Region,Palawan,3/5/2020,May,5,0,0
1690,1700000000,1705300000,MIMAROPA Region,Palawan,10/5/2020,May,5,0,0
1691,1700000000,1705300000,MIMAROPA Region,Palawan,17/5/2020,May,5,1,0
1692,1700000000,1705300000,MIMAROPA Region,Palawan,24/5/2020,May,5,0,0
1693,1700000000,1705300000,MIMAROPA Region,Palawan,31/5/2020,May,5,1,0
1694,1700000000,1705300000,MIMAROPA Region,Palawan,7/6/2020,June,6,1,0
1695,1700000000,1705300000,MIMAROPA Region,Palawan,14/6/2020,June,6,3,0
1696,1700000000,1705300000,MIMAROPA Region,Palawan,21/6/2020,June,6,1,0
1697,1700000000,1705300000,MIMAROPA Region,Palawan,28/6/2020,June,6,1,0
1698,1700000000,1705300000,MIMAROPA Region,Palawan,5/7/2020,July,7,1,0
1699,1700000000,1705300000,MIMAROPA Region,Palawan,12/7/2020,July,7,4,0
1700,1700000000,1705300000,MIMAROPA Region,Palawan,19/7/2020,July,7,12,0
1701,1700000000,1705300000,MIMAROPA Region,Palawan,26/7/2020,July,7,12,0
1702,1700000000,1705300000,MIMAROPA Region,Palawan,2/8/2020,August,8,31,0
1703,1700000000,1705300000,MIMAROPA Region,Palawan,9/8/2020,August,8,50,1
1704,1700000000,1705300000,MIMAROPA Region,Palawan,16/8/2020,August,8,53,0
1705,1700000000,1705300000,MIMAROPA Region,Palawan,23/8/2020,August,8,51,0
1706,1700000000,1705300000,MIMAROPA Region,Palawan,30/8/2020,August,8,50,0
1707,400000000,405600000,Region IV-A (CALABARZON),Quezon,12/1/2020,January,1,40,0
1708,400000000,405600000,Region IV-A (CALABARZON),Quezon,19/1/2020,January,1,90,0
1709,400000000,405600000,Region IV-A (CALABARZON),Quezon,26/1/2020,January,1,84,1
1710,400000000,405600000,Region IV-A (CALABARZON),Quezon,2/2/2020,February,2,64,0
1711,400000000,405600000,Region IV-A (CALABARZON),Quezon,9/2/2020,February,2,78,0
1712,400000000,405600000,Region IV-A (CALABARZON),Quezon,16/2/2020,February,2,46,0
1713,400000000,405600000,Region IV-A (CALABARZON),Quezon,23/2/2020,February,2,44,0
1714,400000000,405600000,Region IV-A (CALABARZON),Quezon,1/3/2020,March,3,45,0
1715,400000000,405600000,Region IV-A (CALABARZON),Quezon,8/3/2020,March,3,30,0
1716,400000000,405600000,Region IV-A (CALABARZON),Quezon,15/3/2020,March,3,34,0
1717,400000000,405600000,Region IV-A (CALABARZON),Quezon,22/3/2020,March,3,11,0
1718,400000000,405600000,Region IV-A (CALABARZON),Quezon,29/3/2020,March,3,11,0
1719,400000000,405600000,Region IV-A (CALABARZON),Quezon,5/4/2020,April,4,7,0
1720,400000000,405600000,Region IV-A (CALABARZON),Quezon,12/4/2020,April,4,3,0
1721,400000000,405600000,Region IV-A (CALABARZON),Quezon,19/4/2020,April,4,3,0
1722,400000000,405600000,Region IV-A (CALABARZON),Quezon,26/4/2020,April,4,0,0
1723,400000000,405600000,Region IV-A (CALABARZON),Quezon,3/5/2020,May,5,4,0
1724,400000000,405600000,Region IV-A (CALABARZON),Quezon,10/5/2020,May,5,0,0
1725,400000000,405600000,Region IV-A (CALABARZON),Quezon,17/5/2020,May,5,0,0
1726,400000000,405600000,Region IV-A (CALABARZON),Quezon,24/5/2020,May,5,5,0
1727,400000000,405600000,Region IV-A (CALABARZON),Quezon,31/5/2020,May,5,2,0
1728,400000000,405600000,Region IV-A (CALABARZON),Quezon,7/6/2020,June,6,1,0
1729,400000000,405600000,Region IV-A (CALABARZON),Quezon,14/6/2020,June,6,0,0
1730,400000000,405600000,Region IV-A (CALABARZON),Quezon,21/6/2020,June,6,0,0
1731,400000000,405600000,Region IV-A (CALABARZON),Quezon,28/6/2020,June,6,3,0
1732,400000000,405600000,Region IV-A (CALABARZON),Quezon,5/7/2020,July,7,6,0
1733,400000000,405600000,Region IV-A (CALABARZON),Quezon,12/7/2020,July,7,1,0
1734,400000000,405600000,Region IV-A (CALABARZON),Quezon,19/7/2020,July,7,22,0
1735,400000000,405600000,Region IV-A (CALABARZON),Quezon,26/7/2020,July,7,5,0
1736,400000000,405600000,Region IV-A (CALABARZON),Quezon,2/8/2020,August,8,9,0
1737,400000000,405600000,Region IV-A (CALABARZON),Quezon,9/8/2020,August,8,14,0
1738,400000000,405600000,Region IV-A (CALABARZON),Quezon,16/8/2020,August,8,10,0
